Order_ID,Order_Date,Shipped_Date,Delivery_Date,Customer_Region,Warehouse,Product_Category,Quantity,Unit_Cost,Total_Cost,Transport_Mode,Carrier_Name,Order_Status,Delivery_Time,Delivery_On_Time,Delay_Days,Delivery_Accuracy,Delivery_Attempts,,,
ORD0171,11-04-2024,13-04-2024,18-04-2024,South,Warehouse B,Apparel,3,165.63,496.89,Road,Shadowfax,Delivered,7,N,1,Y,1,,,
ORD0172,21-01-2024,23-01-2024,26-01-2024,East,Warehouse D,Apparel,3,69.77,209.31,Air,BlueDart,Delivered,5,N,1,N,1,,,
ORD0173,14-01-2024,17-01-2024,23-01-2024,East,Warehouse C,Grocery,1,45.18,45.18,Road,Shadowfax,Delivered,9,N,2,Y,1,,,
ORD0174,10-06-2024,12-06-2024,13-06-2024,East,Warehouse D,Beauty,5,141.53,707.65,Air,XpressBees,Delivered,3,N,1,Y,1,,,
ORD0175,20-03-2024,21-03-2024,26-03-2024,East,Warehouse C,Home & Kitchen,2,19.8,39.6,Air,Delhivery,Delivered,6,Y,0,Y,1,,,
ORD0176,04-01-2024,06-01-2024,09-01-2024,South,Warehouse D,Beauty,2,117.91,235.82,Rail,Shadowfax,Returned,5,N,2,Y,1,,,
ORD0177,04-08-2024,06-08-2024,07-08-2024,North,Warehouse D,Beauty,2,90.13,180.26,Road,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD0178,01-09-2024,04-09-2024,05-09-2024,North,Warehouse A,Grocery,3,167.49,502.47,Road,Shadowfax,Delivered,4,N,1,Y,1,,,
ORD0179,28-04-2024,30-04-2024,01-05-2024,West,Warehouse C,Home & Kitchen,2,178.15,356.3,Rail,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD0180,08-03-2024,10-03-2024,14-03-2024,West,Warehouse B,Apparel,1,112.3,112.3,Air,Shadowfax,Delivered,6,N,1,Y,1,,,
ORD0181,01-04-2024,04-04-2024,06-04-2024,North,Warehouse B,Electronics,4,54.26,217.04,Road,EcomExpress,Delivered,5,Y,0,Y,1,,,
ORD0182,17-03-2024,19-03-2024,18-03-2024,North,Warehouse B,Beauty,5,82.95,414.75,Rail,BlueDart,Returned,1,N,1,Y,1,,,
ORD0183,24-08-2024,27-08-2024,26-08-2024,East,Warehouse A,Beauty,1,86.37,86.37,Rail,Delhivery,Delivered,2,Y,0,Y,2,,,
ORD0184,20-05-2024,22-05-2024,25-05-2024,West,Warehouse B,Home & Kitchen,2,27.42,54.84,Rail,Shadowfax,Delivered,5,N,2,Y,1,,,
ORD0185,23-06-2024,25-06-2024,29-06-2024,North,Warehouse D,Apparel,5,77.38,386.9,Road,XpressBees,Delivered,6,Y,0,Y,1,,,
ORD0186,02-10-2024,03-10-2024,08-10-2024,West,Warehouse B,Electronics,1,182.96,182.96,Air,Shadowfax,Delivered,6,Y,0,Y,1,,,
ORD0187,16-01-2024,17-01-2024,23-01-2024,North,Warehouse B,Beauty,3,190.49,571.47,Air,Shadowfax,Delivered,7,Y,0,Y,1,,,
ORD0188,21-12-2024,23-12-2024,23-12-2024,North,Warehouse B,Beauty,3,181.71,545.13,Rail,BlueDart,Cancelled,2,N,1,N,1,,,
ORD0189,16-05-2024,18-05-2024,22-05-2024,East,Warehouse A,Electronics,5,133.43,667.15,Road,Delhivery,Delivered,6,Y,0,Y,1,,,
ORD0190,22-04-2024,23-04-2024,25-04-2024,North,Warehouse D,Beauty,2,16.98,33.96,Rail,XpressBees,Cancelled,3,Y,0,N,2,,,
ORD0191,20-10-2024,22-10-2024,25-10-2024,North,Warehouse D,Home & Kitchen,1,108.47,108.47,Rail,Shadowfax,Delivered,5,N,1,Y,1,,,
ORD0192,25-04-2024,27-04-2024,03-05-2024,South,Warehouse D,Home & Kitchen,2,142.24,284.48,Road,Shadowfax,Delivered,8,N,1,Y,1,,,
ORD0193,12-07-2024,15-07-2024,19-07-2024,East,Warehouse A,Grocery,1,122.66,122.66,Road,Shadowfax,Delivered,7,Y,0,Y,2,,,
ORD0194,30-01-2024,31-01-2024,05-02-2024,South,Warehouse A,Beauty,4,100.57,402.28,Rail,BlueDart,Delivered,6,Y,0,Y,1,,,
ORD0195,03-03-2024,04-03-2024,06-03-2024,West,Warehouse C,Electronics,1,114.66,114.66,Rail,Delhivery,Delivered,3,Y,0,Y,1,,,
ORD0196,06-08-2024,08-08-2024,12-08-2024,South,Warehouse C,Apparel,5,19.27,96.35,Road,Shadowfax,Delivered,6,Y,0,N,1,,,
ORD0197,02-06-2024,05-06-2024,08-06-2024,West,Warehouse C,Electronics,5,171.73,858.65,Air,Delhivery,Delivered,6,N,1,Y,1,,,
ORD0198,06-11-2024,07-11-2024,07-11-2024,East,Warehouse B,Electronics,2,113.32,226.64,Air,BlueDart,Returned,1,N,1,Y,1,,,
ORD0199,08-05-2024,10-05-2024,14-05-2024,South,Warehouse A,Beauty,4,171.61,686.44,Rail,BlueDart,Returned,6,N,1,Y,2,,,
ORD0200,05-11-2024,07-11-2024,14-11-2024,West,Warehouse C,Electronics,2,30.11,60.22,Rail,EcomExpress,Delivered,9,N,2,Y,2,,,
ORD0201,12-11-2024,15-11-2024,16-11-2024,North,Warehouse C,Grocery,1,15.56,15.56,Air,Shadowfax,Delivered,4,N,2,Y,1,,,
ORD0202,09-05-2024,12-05-2024,16-05-2024,East,Warehouse A,Home & Kitchen,2,165.41,330.82,Rail,EcomExpress,Delivered,7,N,2,Y,1,,,
ORD0203,06-09-2024,09-09-2024,12-09-2024,East,Warehouse D,Beauty,3,196.43,589.29,Rail,Shadowfax,Delivered,6,Y,0,Y,1,,,
ORD0204,18-09-2024,19-09-2024,26-09-2024,West,Warehouse D,Home & Kitchen,3,34.41,103.23,Road,BlueDart,Delivered,8,N,1,Y,1,,,
ORD0205,31-01-2024,03-02-2024,04-02-2024,West,Warehouse C,Beauty,4,130.2,520.8,Rail,Shadowfax,Returned,4,N,1,Y,2,,,
ORD0206,11-08-2024,13-08-2024,20-08-2024,North,Warehouse D,Grocery,2,189.99,379.98,Rail,XpressBees,Delivered,9,N,2,Y,1,,,
ORD0207,15-12-2024,16-12-2024,23-12-2024,North,Warehouse A,Electronics,2,24.19,48.38,Road,Shadowfax,Returned,8,N,1,N,1,,,
ORD0208,14-06-2024,17-06-2024,21-06-2024,East,Warehouse A,Electronics,3,34.72,104.16,Air,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD0209,16-03-2024,18-03-2024,21-03-2024,West,Warehouse B,Home & Kitchen,3,57.98,173.94,Air,EcomExpress,Delivered,5,Y,0,Y,1,,,
ORD0210,30-12-2024,02-01-2025,01-01-2025,North,Warehouse A,Home & Kitchen,3,95.76,287.28,Road,BlueDart,Delivered,2,N,1,Y,1,,,
ORD0211,04-03-2024,06-03-2024,06-03-2024,West,Warehouse D,Apparel,2,156.84,313.68,Road,EcomExpress,Delivered,2,Y,0,Y,2,,,
ORD0212,26-11-2024,29-11-2024,01-12-2024,North,Warehouse A,Beauty,4,148.94,595.76,Road,BlueDart,Returned,5,N,2,Y,3,,,
ORD0213,07-09-2024,08-09-2024,15-09-2024,East,Warehouse D,Beauty,5,196.96,984.8,Road,Delhivery,Delivered,8,N,3,Y,1,,,
ORD0214,31-07-2024,02-08-2024,07-08-2024,North,Warehouse D,Home & Kitchen,1,133.82,133.82,Rail,Shadowfax,Delivered,7,Y,0,Y,1,,,
ORD0215,27-12-2024,29-12-2024,31-12-2024,South,Warehouse D,Home & Kitchen,1,175.04,175.04,Rail,Shadowfax,Delivered,4,N,2,Y,2,,,
ORD0216,09-09-2024,12-09-2024,16-09-2024,North,Warehouse C,Grocery,3,161.39,484.17,Road,Delhivery,Delivered,7,N,3,N,3,,,
ORD0217,13-03-2024,16-03-2024,17-03-2024,West,Warehouse C,Apparel,1,10.23,10.23,Air,XpressBees,Delivered,4,Y,0,Y,1,,,
ORD0218,14-11-2024,15-11-2024,21-11-2024,North,Warehouse A,Electronics,1,40.56,40.56,Road,XpressBees,Delivered,7,N,1,Y,1,,,
ORD0219,27-03-2024,29-03-2024,03-04-2024,East,Warehouse D,Grocery,5,38.42,192.1,Rail,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD0220,02-08-2024,03-08-2024,07-08-2024,South,Warehouse C,Apparel,3,142.05,426.15,Rail,Delhivery,Returned,5,N,2,Y,1,,,
ORD0221,05-03-2024,07-03-2024,09-03-2024,North,Warehouse D,Grocery,1,55.99,55.99,Rail,XpressBees,Cancelled,4,N,1,N,1,,,
ORD0222,29-07-2024,30-07-2024,02-08-2024,South,Warehouse B,Electronics,4,75.74,302.96,Road,EcomExpress,Delivered,4,N,1,N,1,,,
ORD0223,19-04-2024,22-04-2024,25-04-2024,West,Warehouse D,Apparel,1,76.62,76.62,Rail,BlueDart,Delivered,6,N,1,Y,1,,,
ORD0224,03-12-2024,05-12-2024,06-12-2024,West,Warehouse B,Apparel,2,141,282,Air,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD0225,21-05-2024,23-05-2024,24-05-2024,West,Warehouse C,Home & Kitchen,3,33.6,100.8,Air,EcomExpress,Returned,3,Y,0,Y,1,,,
ORD0226,27-01-2024,28-01-2024,01-02-2024,South,Warehouse B,Home & Kitchen,1,144.72,144.72,Road,Shadowfax,Returned,5,N,1,Y,2,,,
ORD0227,07-08-2024,10-08-2024,14-08-2024,North,Warehouse C,Home & Kitchen,3,102.04,306.12,Road,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD0228,28-02-2024,01-03-2024,04-03-2024,North,Warehouse B,Apparel,3,17.74,53.22,Air,BlueDart,Delivered,5,N,3,Y,1,,,
ORD0229,02-07-2024,03-07-2024,06-07-2024,West,Warehouse B,Beauty,4,40.31,161.24,Air,EcomExpress,Returned,4,N,1,Y,3,,,
ORD0230,20-11-2024,21-11-2024,24-11-2024,East,Warehouse A,Home & Kitchen,5,160.04,800.2,Road,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD0231,20-12-2024,21-12-2024,29-12-2024,South,Warehouse B,Beauty,5,199.3,996.5,Rail,EcomExpress,Cancelled,9,N,2,N,1,,,
ORD0232,20-04-2024,22-04-2024,27-04-2024,West,Warehouse D,Apparel,5,89.5,447.5,Rail,EcomExpress,Delivered,7,N,2,Y,1,,,
ORD0233,02-10-2024,03-10-2024,07-10-2024,South,Warehouse A,Apparel,2,151.11,302.22,Rail,EcomExpress,Delivered,5,N,2,Y,1,,,
ORD0234,22-01-2024,24-01-2024,22-01-2024,North,Warehouse D,Grocery,2,174.74,349.48,Air,Delhivery,Delivered,0,N,2,Y,1,,,
ORD0235,21-08-2024,23-08-2024,24-08-2024,West,Warehouse D,Apparel,2,123.57,247.14,Air,EcomExpress,Delivered,3,N,1,Y,3,,,
ORD0236,16-12-2024,17-12-2024,18-12-2024,South,Warehouse C,Electronics,5,50.03,250.15,Air,Shadowfax,Delivered,2,Y,0,Y,1,,,
ORD0237,25-10-2024,26-10-2024,27-10-2024,South,Warehouse B,Apparel,4,182.72,730.88,Rail,EcomExpress,Delivered,2,Y,0,Y,3,,,
ORD0238,06-02-2024,08-02-2024,08-02-2024,West,Warehouse D,Grocery,5,23.14,115.7,Rail,BlueDart,Delivered,2,Y,0,Y,1,,,
ORD0239,29-01-2024,01-02-2024,06-02-2024,East,Warehouse C,Electronics,1,135.9,135.9,Rail,EcomExpress,Delivered,8,N,1,Y,1,,,
ORD0240,20-01-2024,21-01-2024,26-01-2024,North,Warehouse B,Home & Kitchen,3,134.78,404.34,Rail,BlueDart,Delivered,6,Y,0,Y,1,,,
ORD0241,25-03-2024,27-03-2024,27-03-2024,South,Warehouse D,Electronics,3,177.9,533.7,Road,XpressBees,Delivered,2,N,2,Y,1,,,
ORD0242,12-08-2024,14-08-2024,17-08-2024,East,Warehouse C,Electronics,1,91.87,91.87,Air,Delhivery,Delivered,5,N,2,Y,1,,,
ORD0243,21-08-2024,24-08-2024,23-08-2024,East,Warehouse D,Home & Kitchen,4,82.08,328.32,Air,XpressBees,Delivered,2,Y,0,Y,1,,,
ORD0244,19-11-2024,22-11-2024,27-11-2024,North,Warehouse B,Grocery,4,94.81,379.24,Road,BlueDart,Returned,8,N,3,Y,1,,,
ORD0245,14-11-2024,16-11-2024,20-11-2024,East,Warehouse B,Apparel,2,33.36,66.72,Rail,Shadowfax,Delivered,6,Y,0,Y,1,,,
ORD0246,16-12-2024,17-12-2024,19-12-2024,East,Warehouse B,Apparel,5,187.44,937.2,Rail,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD0247,19-09-2024,20-09-2024,23-09-2024,South,Warehouse D,Beauty,5,101.18,505.9,Air,Shadowfax,Delivered,4,Y,0,Y,1,,,
ORD0248,20-01-2024,22-01-2024,21-01-2024,South,Warehouse B,Beauty,3,102.88,308.64,Air,EcomExpress,Delivered,1,N,2,Y,1,,,
ORD0249,22-04-2024,23-04-2024,24-04-2024,North,Warehouse B,Home & Kitchen,2,48.35,96.7,Rail,Shadowfax,Delivered,2,Y,0,N,1,,,
ORD0250,02-11-2024,04-11-2024,06-11-2024,East,Warehouse A,Grocery,5,193.04,965.2,Road,Delhivery,Delivered,4,N,2,Y,3,,,
ORD0251,20-03-2024,22-03-2024,25-03-2024,West,Warehouse C,Grocery,2,56.39,112.78,Rail,BlueDart,Delivered,5,Y,0,Y,1,,,
ORD0252,08-11-2024,11-11-2024,11-11-2024,East,Warehouse C,Grocery,1,141.01,141.01,Rail,Delhivery,Delivered,3,Y,0,Y,1,,,
ORD0253,20-06-2024,22-06-2024,26-06-2024,South,Warehouse A,Apparel,5,119.67,598.35,Air,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD0254,06-05-2024,07-05-2024,10-05-2024,West,Warehouse B,Home & Kitchen,1,87.31,87.31,Air,XpressBees,Returned,4,Y,0,Y,1,,,
ORD0255,01-06-2024,03-06-2024,09-06-2024,North,Warehouse D,Apparel,4,133.6,534.4,Road,EcomExpress,Delivered,8,N,2,N,1,,,
ORD0256,09-03-2024,11-03-2024,12-03-2024,South,Warehouse A,Grocery,5,161.58,807.9,Road,XpressBees,Delivered,3,N,1,Y,1,,,
ORD0257,08-02-2024,10-02-2024,12-02-2024,East,Warehouse D,Electronics,1,72.39,72.39,Rail,BlueDart,Delivered,4,N,1,Y,1,,,
ORD0258,29-05-2024,31-05-2024,02-06-2024,North,Warehouse D,Electronics,5,95.25,476.25,Air,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD0259,20-11-2024,23-11-2024,24-11-2024,South,Warehouse B,Electronics,3,42,126,Air,EcomExpress,Delivered,4,Y,0,Y,1,,,
ORD0260,25-07-2024,27-07-2024,30-07-2024,South,Warehouse C,Beauty,2,101.04,202.08,Air,EcomExpress,Delivered,5,N,1,Y,1,,,
ORD0261,11-04-2024,13-04-2024,18-04-2024,North,Warehouse C,Beauty,5,56.75,283.75,Air,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD0262,04-06-2024,05-06-2024,13-06-2024,West,Warehouse B,Grocery,4,191.55,766.2,Rail,Delhivery,Delivered,9,N,2,Y,1,,,
ORD0263,30-01-2024,31-01-2024,05-02-2024,West,Warehouse C,Home & Kitchen,4,191.39,765.56,Air,Delhivery,Delivered,6,N,1,Y,1,,,
ORD0264,05-11-2024,06-11-2024,13-11-2024,West,Warehouse A,Electronics,3,29.27,87.81,Road,XpressBees,Delivered,8,N,1,Y,1,,,
ORD0265,17-12-2024,19-12-2024,24-12-2024,South,Warehouse A,Grocery,4,112.44,449.76,Road,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD0266,16-08-2024,19-08-2024,18-08-2024,West,Warehouse D,Home & Kitchen,4,166.4,665.6,Road,XpressBees,Delivered,2,Y,0,Y,2,,,
ORD0267,04-05-2024,05-05-2024,11-05-2024,West,Warehouse A,Home & Kitchen,1,117.79,117.79,Air,EcomExpress,Delivered,7,N,3,N,1,,,
ORD0268,17-10-2024,18-10-2024,23-10-2024,South,Warehouse D,Home & Kitchen,1,80.97,80.97,Rail,XpressBees,Delivered,6,N,1,Y,1,,,
ORD0269,09-05-2024,10-05-2024,14-05-2024,South,Warehouse D,Beauty,5,178,890,Rail,EcomExpress,Delivered,5,N,1,Y,1,,,
ORD0270,08-10-2024,10-10-2024,11-10-2024,East,Warehouse C,Beauty,5,182.12,910.6,Road,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD0271,27-02-2024,28-02-2024,02-03-2024,South,Warehouse D,Home & Kitchen,3,171.72,515.16,Air,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD0272,08-01-2024,10-01-2024,13-01-2024,South,Warehouse D,Grocery,2,39.07,78.14,Road,EcomExpress,Delivered,5,Y,0,Y,1,,,
ORD0273,05-09-2024,06-09-2024,12-09-2024,West,Warehouse B,Grocery,5,131.97,659.85,Rail,EcomExpress,Delivered,7,N,1,Y,1,,,
ORD0274,28-01-2024,31-01-2024,04-02-2024,East,Warehouse B,Apparel,5,21.11,105.55,Air,Delhivery,Delivered,7,Y,0,Y,1,,,
ORD0275,23-12-2024,24-12-2024,31-12-2024,West,Warehouse D,Electronics,2,91.36,182.72,Air,Delhivery,Delivered,8,N,2,Y,3,,,
ORD0276,08-12-2024,10-12-2024,10-12-2024,South,Warehouse D,Beauty,3,124.61,373.83,Air,XpressBees,Delivered,2,Y,0,N,1,,,
ORD0277,23-11-2024,26-11-2024,29-11-2024,South,Warehouse C,Home & Kitchen,5,179.9,899.5,Air,Delhivery,Delivered,6,Y,0,Y,1,,,
ORD0278,11-07-2024,14-07-2024,15-07-2024,South,Warehouse B,Apparel,4,94.06,376.24,Road,Shadowfax,Delivered,4,Y,0,Y,1,,,
ORD0279,05-08-2024,08-08-2024,10-08-2024,East,Warehouse C,Grocery,2,139.23,278.46,Road,Shadowfax,Delivered,5,N,1,Y,1,,,
ORD0280,30-12-2024,01-01-2025,02-01-2025,South,Warehouse B,Apparel,4,135.75,543,Air,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD0281,26-03-2024,28-03-2024,28-03-2024,West,Warehouse D,Electronics,4,26.87,107.48,Rail,XpressBees,Cancelled,2,Y,0,N,1,,,
ORD0282,27-10-2024,30-10-2024,03-11-2024,East,Warehouse D,Beauty,2,28.37,56.74,Road,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD0283,11-08-2024,12-08-2024,18-08-2024,West,Warehouse A,Electronics,4,100.23,400.92,Air,BlueDart,Delivered,7,N,2,Y,3,,,
ORD0284,02-08-2024,03-08-2024,08-08-2024,East,Warehouse B,Home & Kitchen,4,186.13,744.52,Rail,XpressBees,Delivered,6,Y,0,Y,1,,,
ORD0285,04-02-2024,06-02-2024,11-02-2024,North,Warehouse B,Electronics,2,159.7,319.4,Road,BlueDart,Returned,7,N,1,Y,1,,,
ORD0286,19-04-2024,22-04-2024,23-04-2024,South,Warehouse C,Grocery,5,16.87,84.35,Road,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD0287,26-03-2024,27-03-2024,30-03-2024,West,Warehouse C,Beauty,3,55.42,166.26,Rail,EcomExpress,Delivered,4,Y,0,Y,1,,,
ORD0288,09-04-2024,11-04-2024,14-04-2024,West,Warehouse A,Home & Kitchen,2,107.98,215.96,Rail,Shadowfax,Returned,5,N,1,Y,3,,,
ORD0289,16-09-2024,18-09-2024,20-09-2024,South,Warehouse B,Beauty,2,105.22,210.44,Air,Shadowfax,Delivered,4,N,1,Y,1,,,
ORD0290,24-10-2024,27-10-2024,01-11-2024,South,Warehouse B,Home & Kitchen,2,174.93,349.86,Rail,EcomExpress,Delivered,8,N,2,Y,1,,,
ORD0291,30-03-2024,01-04-2024,06-04-2024,South,Warehouse B,Beauty,5,14.35,71.75,Rail,XpressBees,Delivered,7,Y,0,Y,3,,,
ORD0292,08-03-2024,10-03-2024,11-03-2024,South,Warehouse B,Grocery,2,166.27,332.54,Air,Shadowfax,Delivered,3,N,1,Y,2,,,
ORD0293,25-05-2024,26-05-2024,28-05-2024,South,Warehouse D,Grocery,5,70.33,351.65,Air,XpressBees,Cancelled,3,N,1,N,1,,,
ORD0294,12-11-2024,14-11-2024,16-11-2024,North,Warehouse C,Apparel,5,14.9,74.5,Rail,EcomExpress,Delivered,4,Y,0,N,1,,,
ORD0295,30-03-2024,02-04-2024,30-03-2024,West,Warehouse D,Grocery,4,69.25,277,Air,EcomExpress,Delivered,0,N,2,Y,1,,,
ORD0296,01-06-2024,04-06-2024,05-06-2024,East,Warehouse C,Electronics,5,13.36,66.8,Air,Shadowfax,Delivered,4,N,1,Y,1,,,
ORD0297,19-09-2024,20-09-2024,25-09-2024,North,Warehouse A,Grocery,2,97.36,194.72,Rail,Delhivery,Delivered,6,N,1,N,1,,,
ORD0298,06-05-2024,07-05-2024,11-05-2024,East,Warehouse A,Apparel,1,91.76,91.76,Rail,EcomExpress,Delivered,5,N,2,Y,1,,,
ORD0299,06-10-2024,08-10-2024,08-10-2024,North,Warehouse A,Apparel,4,127.43,509.72,Air,XpressBees,Delivered,2,Y,0,Y,1,,,
ORD0300,26-08-2024,27-08-2024,29-08-2024,West,Warehouse C,Apparel,5,128.54,642.7,Air,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD0301,29-05-2024,01-06-2024,02-06-2024,West,Warehouse C,Apparel,5,77.3,386.5,Air,EcomExpress,Delivered,4,N,1,Y,1,,,
ORD0302,28-06-2024,01-07-2024,03-07-2024,West,Warehouse A,Electronics,5,12.1,60.5,Air,BlueDart,Delivered,5,Y,0,Y,1,,,
ORD0303,27-11-2024,30-11-2024,04-12-2024,North,Warehouse D,Home & Kitchen,2,139.39,278.78,Air,EcomExpress,Delivered,7,Y,0,Y,1,,,
ORD0304,01-05-2024,04-05-2024,05-05-2024,East,Warehouse B,Home & Kitchen,5,195.42,977.1,Road,Delhivery,Delivered,4,N,1,N,1,,,
ORD0305,29-07-2024,01-08-2024,31-07-2024,East,Warehouse B,Grocery,4,132.76,531.04,Road,Shadowfax,Delivered,2,Y,0,Y,1,,,
ORD0306,01-10-2024,02-10-2024,03-10-2024,West,Warehouse B,Apparel,2,71.69,143.38,Road,BlueDart,Delivered,2,Y,0,Y,1,,,
ORD0307,29-11-2024,01-12-2024,02-12-2024,East,Warehouse D,Apparel,2,159.15,318.3,Rail,Delhivery,Returned,3,Y,0,N,1,,,
ORD0308,15-10-2024,18-10-2024,22-10-2024,North,Warehouse C,Electronics,1,163.69,163.69,Road,BlueDart,Delivered,7,Y,0,Y,2,,,
ORD0309,27-10-2024,29-10-2024,03-11-2024,South,Warehouse B,Electronics,5,166.78,833.9,Air,Shadowfax,Delivered,7,Y,0,Y,1,,,
ORD0310,16-01-2024,19-01-2024,20-01-2024,West,Warehouse B,Home & Kitchen,1,22.66,22.66,Air,Delhivery,Delivered,4,Y,0,Y,1,,,
ORD0311,11-10-2024,14-10-2024,18-10-2024,South,Warehouse D,Grocery,5,19.09,95.45,Air,XpressBees,Delivered,7,N,1,Y,1,,,
ORD0312,10-03-2024,12-03-2024,16-03-2024,South,Warehouse D,Apparel,3,12.3,36.9,Air,EcomExpress,Cancelled,6,N,1,N,1,,,
ORD0313,30-11-2024,02-12-2024,03-12-2024,East,Warehouse C,Apparel,3,194.44,583.32,Rail,Shadowfax,Returned,3,Y,0,Y,1,,,
ORD0314,27-02-2024,28-02-2024,01-03-2024,South,Warehouse D,Electronics,5,135.46,677.3,Rail,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD0315,20-11-2024,22-11-2024,27-11-2024,South,Warehouse B,Apparel,4,180.79,723.16,Road,Delhivery,Delivered,7,Y,0,Y,3,,,
ORD0316,01-04-2024,04-04-2024,05-04-2024,East,Warehouse B,Home & Kitchen,3,33.06,99.18,Road,BlueDart,Delivered,4,N,2,Y,1,,,
ORD0317,01-03-2024,04-03-2024,05-03-2024,North,Warehouse C,Home & Kitchen,2,71.22,142.44,Rail,XpressBees,Delivered,4,N,1,Y,1,,,
ORD0318,30-05-2024,01-06-2024,07-06-2024,East,Warehouse C,Apparel,4,39.76,159.04,Rail,Shadowfax,Delivered,8,N,1,Y,1,,,
ORD0319,27-02-2024,01-03-2024,29-02-2024,East,Warehouse B,Apparel,3,114.52,343.56,Air,Delhivery,Delivered,2,Y,0,Y,1,,,
ORD0320,23-09-2024,24-09-2024,27-09-2024,West,Warehouse A,Grocery,4,47.52,190.08,Road,EcomExpress,Returned,4,N,1,Y,1,,,
ORD0321,02-07-2024,03-07-2024,04-07-2024,South,Warehouse B,Grocery,1,59.1,59.1,Rail,Delhivery,Delivered,2,N,1,Y,1,,,
ORD0322,13-05-2024,16-05-2024,18-05-2024,West,Warehouse D,Beauty,4,20.23,80.92,Rail,Shadowfax,Delivered,5,N,2,Y,1,,,
ORD0323,24-03-2024,26-03-2024,28-03-2024,South,Warehouse A,Beauty,5,41.31,206.55,Air,Delhivery,Delivered,4,N,1,Y,2,,,
ORD0324,15-03-2024,17-03-2024,17-03-2024,South,Warehouse C,Grocery,3,38.63,115.89,Air,Delhivery,Delivered,2,Y,0,Y,1,,,
ORD0325,07-05-2024,09-05-2024,13-05-2024,East,Warehouse A,Apparel,3,66.53,199.59,Air,XpressBees,Delivered,6,N,2,Y,2,,,
ORD0326,01-12-2024,04-12-2024,05-12-2024,West,Warehouse B,Beauty,5,40.41,202.05,Air,BlueDart,Delivered,4,N,1,Y,1,,,
ORD0327,27-07-2024,28-07-2024,31-07-2024,North,Warehouse A,Grocery,1,62.8,62.8,Rail,XpressBees,Delivered,4,N,2,Y,1,,,
ORD0328,10-07-2024,12-07-2024,14-07-2024,South,Warehouse D,Apparel,5,149.28,746.4,Road,Shadowfax,Delivered,4,Y,0,Y,1,,,
ORD0329,13-04-2024,14-04-2024,20-04-2024,South,Warehouse D,Grocery,4,109.59,438.36,Road,XpressBees,Delivered,7,N,3,Y,2,,,
ORD0330,05-10-2024,08-10-2024,10-10-2024,East,Warehouse B,Beauty,1,192.03,192.03,Air,Shadowfax,Delivered,5,Y,0,Y,1,,,
ORD0331,08-11-2024,10-11-2024,12-11-2024,West,Warehouse A,Apparel,3,199.3,597.9,Road,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD0332,20-08-2024,21-08-2024,21-08-2024,West,Warehouse C,Grocery,3,36.19,108.57,Air,Shadowfax,Delivered,1,N,1,Y,1,,,
ORD0333,15-07-2024,17-07-2024,21-07-2024,West,Warehouse C,Home & Kitchen,4,44.45,177.8,Road,Shadowfax,Delivered,6,Y,0,Y,2,,,
ORD0334,17-04-2024,19-04-2024,24-04-2024,West,Warehouse D,Apparel,3,22.32,66.96,Road,EcomExpress,Delivered,7,N,1,Y,1,,,
ORD0335,23-05-2024,26-05-2024,26-05-2024,East,Warehouse B,Electronics,2,123.88,247.76,Road,EcomExpress,Delivered,3,N,1,Y,1,,,
ORD0336,26-12-2024,29-12-2024,30-12-2024,South,Warehouse A,Home & Kitchen,3,21.12,63.36,Rail,XpressBees,Delivered,4,N,1,Y,1,,,
ORD0337,22-12-2024,24-12-2024,31-12-2024,West,Warehouse A,Home & Kitchen,3,93.64,280.92,Road,BlueDart,Delivered,9,N,3,Y,1,,,
ORD0338,15-03-2024,16-03-2024,22-03-2024,East,Warehouse D,Beauty,4,21.88,87.52,Rail,EcomExpress,Delivered,7,Y,0,Y,1,,,
ORD0339,27-08-2024,28-08-2024,01-09-2024,South,Warehouse A,Electronics,1,90.04,90.04,Road,EcomExpress,Delivered,5,Y,0,Y,1,,,
ORD0340,22-08-2024,25-08-2024,29-08-2024,South,Warehouse D,Apparel,4,82.93,331.72,Air,Delhivery,Delivered,7,Y,0,Y,1,,,
ORD0341,02-03-2024,03-03-2024,05-03-2024,North,Warehouse C,Grocery,2,41.41,82.82,Rail,Delhivery,Delivered,3,Y,0,Y,1,,,
